Data from USB4F104151__31__11-30-09-165.txt Node

Date: Fri Mar 14 11:30:09 EDT 2025
User: louis
Spectrometer: USB4F10415
Trigger mode: 4
Integration Time (sec): 5.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
178.204	-144.38
178.424	-144.38
178.644	-144.38
178.864	-160.77
179.084	-123.9
179.304	76.8
179.524	-82.94
179.744	-37.89
179.964	19.46
180.184	39.94
180.404	3.07
180.624	7.17
180.844	31.74
181.064	-62.46
181.283	11.26
181.503	-64.51
181.723	58.37
181.943	11.26
182.163	89.09
182.383	82.94
182.602	109.57
182.822	27.65
183.042	25.6
183.262	-13.31
183.482	31.74
183.701	27.65
183.921	-21.5
184.141	-37.89
184.361	80.89
184.58	31.74
184.8	19.46
185.02	44.03
185.239	41.98
185.459	64.51
185.679	74.75
185.898	-1.02
186.118	72.7
186.338	35.84
186.557	-21.5
186.777	-58.37
186.997	-3.07
187.216	-1.02
187.436	195.58
187.655	52.22
187.875	58.37
188.095	-23.55
188.314	70.65
188.534	91.13
188.753	-48.13
188.973	93.18
189.192	156.67
189.412	52.22
189.631	72.7
189.851	72.7
190.07	19.46
190.29	-17.41
190.509	76.8
190.729	93.18
190.948	64.51
191.168	183.29
191.387	-41.98
191.607	-23.55
191.826	60.42
192.045	23.55
192.265	101.37
192.484	27.65
192.704	68.61
192.923	5.12
193.142	99.33
193.362	84.99
193.581	107.52
193.8	31.74
194.02	121.85
194.239	84.99
194.458	-21.5
194.678	17.41
194.897	31.74
195.116	56.32
195.335	74.75
195.555	142.33
195.774	101.37
195.993	35.84
196.212	-21.5
196.432	60.42
196.651	82.94
196.87	-17.41
197.089	140.29
197.308	111.61
197.528	78.85
197.747	35.84
197.966	82.94
198.185	130.05
198.404	39.94
198.623	68.61
198.842	84.99
199.062	37.89
199.281	95.23
199.5	87.04
199.719	46.08
199.938	66.56
200.157	33.79
200.376	128
200.595	117.76
200.814	50.18
201.033	25.6
201.252	52.22
201.471	15.36
201.69	76.8
201.909	72.7
202.128	39.94
202.347	23.55
202.566	-1.02
202.785	91.13
203.004	-5.12
203.223	103.42
203.442	-37.89
203.661	-31.74
203.879	117.76
204.098	101.37
204.317	-62.46
204.536	76.8
204.755	58.37
204.974	21.5
205.193	121.85
205.411	154.62
205.63	52.22
205.849	130.05
206.068	60.42
206.287	39.94
206.505	82.94
206.724	35.84
206.943	50.18
207.162	-11.26
207.381	-21.5
207.599	128
207.818	27.65
208.037	101.37
208.255	23.55
208.474	76.8
208.693	113.66
208.911	27.65
209.13	9.22
209.349	39.94
209.567	134.14
209.786	64.51
210.005	72.7
210.223	62.46
210.442	-17.41
210.661	27.65
210.879	82.94
211.098	44.03
211.316	101.37
211.535	23.55
211.753	37.89
211.972	101.37
212.191	58.37
212.409	64.51
212.628	87.04
212.846	-27.65
213.065	-13.31
213.283	68.61
213.502	25.6
213.72	48.13
213.938	23.55
214.157	72.7
214.375	82.94
214.594	130.05
214.812	119.81
215.031	13.31
215.249	21.5
215.467	44.03
215.686	21.5
215.904	105.47
216.122	46.08
216.341	99.33
216.559	-3.07
216.778	76.8
216.996	80.89
217.214	-66.56
217.432	-13.31
217.651	41.98
217.869	27.65
218.087	64.51
218.306	-19.46
218.524	31.74
218.742	60.42
218.96	60.42
219.179	-29.7
219.397	19.46
219.615	44.03
219.833	56.32
220.051	7.17
220.27	80.89
220.488	68.61
220.706	66.56
220.924	56.32
221.142	84.99
221.36	97.28
221.578	95.23
221.796	99.33
222.015	56.32
222.233	31.74
222.451	-19.46
222.669	41.98
222.887	113.66
223.105	41.98
223.323	52.22
223.541	60.42
223.759	74.75
223.977	66.56
224.195	41.98
224.413	93.18
224.631	39.94
224.849	39.94
225.067	158.72
225.285	66.56
225.503	33.79
225.721	52.22
225.939	33.79
226.157	101.37
226.375	56.32
226.592	-5.12
226.81	-7.17
227.028	93.18
227.246	154.62
227.464	3.07
227.682	48.13
227.9	60.42
228.117	87.04
228.335	80.89
228.553	84.99
228.771	31.74
228.989	132.09
229.206	76.8
229.424	35.84
229.642	27.65
229.86	15.36
230.077	89.09
230.295	41.98
230.513	52.22
230.731	74.75
230.948	84.99
231.166	82.94
231.384	-1.02
231.601	25.6
231.819	68.61
232.037	-50.18
232.254	3.07
232.472	35.84
232.689	7.17
232.907	13.31
233.125	68.61
233.342	48.13
233.56	-56.32
233.777	7.17
233.995	48.13
234.213	93.18
234.43	70.65
234.648	13.31
234.865	-13.31
235.083	72.7
235.3	-5.12
235.518	35.84
235.735	62.46
235.953	9.22
236.17	27.65
236.388	60.42
236.605	68.61
236.822	84.99
237.04	7.17
237.257	35.84
237.475	52.22
237.692	95.23
237.909	95.23
238.127	84.99
238.344	76.8
238.562	15.36
238.779	23.55
238.996	37.89
239.214	41.98
239.431	46.08
239.648	60.42
239.865	74.75
240.083	109.57
240.3	68.61
240.517	66.56
240.735	68.61
240.952	105.47
241.169	125.95
241.386	-17.41
241.603	82.94
241.821	41.98
242.038	39.94
242.255	60.42
242.472	-9.22
242.689	60.42
242.907	91.13
243.124	91.13
243.341	25.6
243.558	5.12
243.775	52.22
243.992	29.7
244.209	101.37
244.426	68.61
244.643	107.52
244.86	7.17
245.078	50.18
245.295	119.81
245.512	84.99
245.729	27.65
245.946	1.02
246.163	64.51
246.38	11.26
246.597	66.56
246.814	41.98
247.031	-9.22
247.248	48.13
247.464	3.07
247.681	60.42
247.898	29.7
248.115	23.55
248.332	84.99
248.549	89.09
248.766	109.57
248.983	111.61
249.2	76.8
249.417	3.07
249.633	17.41
249.85	91.13
250.067	25.6
250.284	107.52
250.501	99.33
250.717	-37.89
250.934	-13.31
251.151	117.76
251.368	44.03
251.585	93.18
251.801	58.37
252.018	-25.6
252.235	15.36
252.451	13.31
252.668	52.22
252.885	39.94
253.102	70.65
253.318	101.37
253.535	33.79
253.752	76.8
253.968	23.55
254.185	11.26
254.401	48.13
254.618	54.27
254.835	-13.31
255.051	87.04
255.268	84.99
255.484	60.42
255.701	117.76
255.917	37.89
256.134	52.22
256.351	66.56
256.567	-46.08
256.784	39.94
257	-3.07
257.217	52.22
257.433	82.94
257.65	46.08
257.866	25.6
258.082	9.22
258.299	91.13
258.515	-9.22
258.732	52.22
258.948	52.22
259.165	105.47
259.381	-1.02
259.597	29.7
259.814	33.79
260.03	68.61
260.246	39.94
260.463	1.02
260.679	113.66
260.895	11.26
261.112	76.8
261.328	56.32
261.544	48.13
261.761	101.37
261.977	11.26
262.193	11.26
262.409	121.85
262.626	105.47
262.842	76.8
263.058	17.41
263.274	33.79
263.49	41.98
263.707	64.51
263.923	76.8
264.139	-3.07
264.355	76.8
264.571	132.09
264.787	39.94
265.004	138.24
265.22	-62.46
265.436	56.32
265.652	27.65
265.868	93.18
266.084	-5.12
266.3	74.75
266.516	11.26
266.732	95.23
266.948	105.47
267.164	62.46
267.38	68.61
267.596	19.46
267.812	68.61
268.028	117.76
268.244	44.03
268.46	19.46
268.676	54.27
268.892	91.13
269.108	39.94
269.324	113.66
269.54	-13.31
269.756	52.22
269.972	-37.89
270.188	128
270.403	27.65
270.619	44.03
270.835	23.55
271.051	48.13
271.267	-25.6
271.483	19.46
271.698	9.22
271.914	82.94
272.13	101.37
272.346	25.6
272.562	142.33
272.777	50.18
272.993	68.61
273.209	-1.02
