Data from USB4F104151__86__12-24-30-970.txt Node

Date: Fri Mar 14 12:24:30 EDT 2025
User: louis
Spectrometer: USB4F10415
Trigger mode: 4
Integration Time (sec): 3.500000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
178.204	-180.39
178.424	-180.39
178.644	-180.39
178.864	-178.34
179.084	-88.23
179.304	-4.27
179.524	-49.32
179.744	36.69
179.964	26.45
180.184	42.84
180.404	-2.22
180.624	14.17
180.844	-47.27
181.064	-32.94
181.283	-14.51
181.503	24.4
181.723	5.97
181.943	44.88
182.163	57.17
182.383	-49.32
182.602	38.74
182.822	30.55
183.042	-4.27
183.262	38.74
183.482	79.7
183.701	28.5
183.921	18.26
184.141	-0.17
184.361	137.04
184.58	42.84
184.8	-20.65
185.02	-18.6
185.239	120.66
185.459	16.21
185.679	-26.79
185.898	26.45
186.118	126.8
186.338	48.98
186.557	73.56
186.777	-32.94
186.997	57.17
187.216	14.17
187.436	14.17
187.655	12.12
187.875	12.12
188.095	-34.99
188.314	65.36
188.534	75.6
188.753	5.97
188.973	77.65
189.192	120.66
189.412	38.74
189.631	55.12
189.851	28.5
190.07	77.65
190.29	20.31
190.509	-18.6
190.729	-59.56
190.948	71.51
191.168	137.04
191.387	44.88
191.607	51.03
191.826	10.07
192.045	-10.41
192.265	-2.22
192.484	12.12
192.704	-6.31
192.923	-100.52
193.142	59.22
193.362	71.51
193.581	59.22
193.8	28.5
194.02	79.7
194.239	69.46
194.458	10.07
194.678	12.12
194.897	100.18
195.116	-28.84
195.335	51.03
195.555	67.41
195.774	10.07
195.993	44.88
196.212	77.65
196.432	-2.22
196.651	51.03
196.87	-6.31
197.089	116.56
197.308	46.93
197.528	10.07
197.747	-71.85
197.966	36.69
198.185	65.36
198.404	-53.42
198.623	71.51
198.842	65.36
199.062	85.84
199.281	83.8
199.5	46.93
199.719	73.56
199.938	106.32
200.157	71.51
200.376	57.17
200.595	61.27
200.814	124.76
201.033	55.12
201.252	18.26
201.471	-14.51
201.69	32.6
201.909	57.17
202.128	65.36
202.347	14.17
202.566	32.6
202.785	63.32
203.004	5.97
203.223	104.28
203.442	30.55
203.661	-6.31
203.879	24.4
204.098	65.36
204.317	-34.99
204.536	-10.41
204.755	65.36
204.974	36.69
205.193	75.6
205.411	110.42
205.63	44.88
205.849	57.17
206.068	53.08
206.287	63.32
206.505	55.12
206.724	22.36
206.943	46.93
207.162	-14.51
207.381	55.12
207.599	114.52
207.818	61.27
208.037	34.64
208.255	63.32
208.474	102.23
208.693	96.08
208.911	5.97
209.13	67.41
209.349	61.27
209.567	71.51
209.786	110.42
210.005	-20.65
210.223	32.6
210.442	-34.99
210.661	-2.22
210.879	71.51
211.098	53.08
211.316	-24.75
211.535	139.09
211.753	-0.17
211.972	1.88
212.191	22.36
212.409	55.12
212.628	14.17
212.846	30.55
213.065	24.4
213.283	-10.41
213.502	59.22
213.72	63.32
213.938	42.84
214.157	28.5
214.375	46.93
214.594	5.97
214.812	18.26
215.031	124.76
215.249	-6.31
215.467	-12.46
215.686	77.65
215.904	12.12
216.122	-90.28
216.341	98.13
216.559	81.75
216.778	24.4
216.996	53.08
217.214	28.5
217.432	-2.22
217.651	-55.47
217.869	-20.65
218.087	38.74
218.306	28.5
218.524	94.04
218.742	18.26
218.96	67.41
219.179	-6.31
219.397	75.6
219.615	65.36
219.833	147.28
220.051	36.69
220.27	73.56
220.488	14.17
220.706	36.69
220.924	-10.41
221.142	57.17
221.36	44.88
221.578	89.94
221.796	-12.46
222.015	73.56
222.233	-73.9
222.451	73.56
222.669	-39.08
222.887	38.74
223.105	51.03
223.323	34.64
223.541	24.4
223.759	42.84
223.977	3.93
224.195	96.08
224.413	-26.79
224.631	-8.36
224.849	51.03
225.067	91.99
225.285	63.32
225.503	-2.22
225.721	22.36
225.939	114.52
226.157	65.36
226.375	159.57
226.592	-67.75
226.81	61.27
227.028	51.03
227.246	44.88
227.464	8.02
227.682	26.45
227.9	32.6
228.117	26.45
228.335	30.55
228.553	3.93
228.771	14.17
228.989	40.79
229.206	28.5
229.424	34.64
229.642	38.74
229.86	55.12
230.077	77.65
230.295	77.65
230.513	59.22
230.731	28.5
230.948	42.84
231.166	110.42
231.384	-12.46
231.601	8.02
231.819	57.17
232.037	1.88
232.254	-10.41
232.472	57.17
232.689	48.98
232.907	36.69
233.125	55.12
233.342	26.45
233.56	10.07
233.777	69.46
233.995	67.41
234.213	71.51
234.43	34.64
234.648	-24.75
234.865	-20.65
235.083	63.32
235.3	69.46
235.518	89.94
235.735	73.56
235.953	137.04
236.17	71.51
236.388	-2.22
236.605	53.08
236.822	71.51
237.04	67.41
237.257	48.98
237.475	32.6
237.692	14.17
237.909	36.69
238.127	14.17
238.344	-8.36
238.562	16.21
238.779	20.31
238.996	22.36
239.214	79.7
239.431	51.03
239.648	48.98
239.865	38.74
240.083	61.27
240.3	-32.94
240.517	81.75
240.735	69.46
240.952	104.28
241.169	-10.41
241.386	87.89
241.603	-67.75
241.821	-2.22
242.038	83.8
242.255	57.17
242.472	22.36
242.689	32.6
242.907	73.56
243.124	63.32
243.341	73.56
243.558	48.98
243.775	63.32
243.992	-73.9
244.209	14.17
244.426	69.46
244.643	40.79
244.86	98.13
245.078	57.17
245.295	67.41
245.512	12.12
245.729	44.88
245.946	59.22
246.163	-2.22
246.38	-0.17
246.597	36.69
246.814	63.32
247.031	-18.6
247.248	-6.31
247.464	-104.62
247.681	30.55
247.898	8.02
248.115	-14.51
248.332	24.4
248.549	40.79
248.766	91.99
248.983	-14.51
249.2	44.88
249.417	38.74
249.633	40.79
249.85	53.08
250.067	-47.27
250.284	91.99
250.501	71.51
