Data from USB4F104151__28__12-58-45-988.txt Node

Date: Fri Mar 14 12:58:45 EDT 2025
User: louis
Spectrometer: USB4F10415
Trigger mode: 4
Integration Time (sec): 1.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
178.204	-10.41
178.424	-10.41
178.644	-10.41
178.864	-63.66
179.084	-2.22
179.304	38.74
179.524	-26.79
179.744	-20.65
179.964	-45.23
180.184	-75.95
180.404	-0.17
180.624	1.88
180.844	-34.99
181.064	14.17
181.283	48.98
181.503	30.55
181.723	69.46
181.943	-12.46
182.163	18.26
182.383	20.31
182.602	-41.13
182.822	-8.36
183.042	44.88
183.262	-71.85
183.482	-26.79
183.701	-26.79
183.921	18.26
184.141	-39.08
184.361	34.64
184.58	-20.65
184.8	-39.08
185.02	28.5
185.239	-39.08
185.459	44.88
185.679	34.64
185.898	-20.65
186.118	42.84
186.338	30.55
186.557	59.22
186.777	-69.8
186.997	5.97
187.216	-14.51
187.436	94.04
187.655	5.97
187.875	40.79
188.095	-53.42
188.314	100.18
188.534	-67.75
188.753	-26.79
188.973	-4.27
189.192	53.08
189.412	5.97
189.631	-10.41
189.851	-65.71
190.07	-22.7
190.29	-8.36
190.509	-20.65
190.729	61.27
190.948	22.36
191.168	61.27
191.387	42.84
191.607	-10.41
191.826	63.32
192.045	-39.08
192.265	14.17
192.484	36.69
192.704	-18.6
192.923	-63.66
193.142	36.69
193.362	79.7
193.581	14.17
193.8	1.88
194.02	8.02
194.239	-2.22
194.458	28.5
194.678	55.12
194.897	-0.17
195.116	18.26
195.335	-61.61
195.555	14.17
195.774	-22.7
195.993	22.36
196.212	-34.99
196.432	3.93
196.651	53.08
196.87	-37.03
197.089	73.56
197.308	-59.56
197.528	-53.42
197.747	-39.08
197.966	38.74
198.185	48.98
198.404	-12.46
198.623	-51.37
198.842	-2.22
199.062	-37.03
199.281	18.26
199.5	48.98
199.719	-30.89
199.938	-71.85
200.157	20.31
200.376	38.74
200.595	40.79
200.814	8.02
201.033	53.08
201.252	5.97
201.471	-22.7
201.69	53.08
201.909	-37.03
202.128	-4.27
202.347	24.4
202.566	-16.55
202.785	-51.37
203.004	8.02
203.223	-22.7
203.442	-18.6
203.661	-30.89
203.879	-6.31
204.098	10.07
204.317	-6.31
204.536	-41.13
204.755	3.93
204.974	26.45
205.193	-20.65
205.411	53.08
205.63	-4.27
205.849	-14.51
206.068	-20.65
206.287	-73.9
206.505	30.55
206.724	59.22
206.943	34.64
207.162	-53.42
207.381	-37.03
207.599	3.93
207.818	55.12
208.037	-39.08
208.255	-30.89
208.474	55.12
208.693	3.93
208.911	-2.22
209.13	12.12
209.349	-26.79
209.567	24.4
209.786	-39.08
210.005	-18.6
210.223	59.22
210.442	-34.99
210.661	-4.27
210.879	-26.79
211.098	-51.37
211.316	28.5
211.535	-32.94
211.753	3.93
211.972	-12.46
212.191	-2.22
212.409	-0.17
212.628	3.93
212.846	20.31
213.065	30.55
213.283	40.79
213.502	44.88
213.72	18.26
213.938	5.97
214.157	81.75
214.375	12.12
214.594	22.36
214.812	-8.36
215.031	-75.95
215.249	-26.79
215.467	16.21
215.686	1.88
215.904	-24.75
216.122	42.84
216.341	73.56
216.559	-14.51
216.778	48.98
216.996	20.31
217.214	12.12
217.432	20.31
217.651	3.93
217.869	36.69
218.087	65.36
218.306	3.93
218.524	1.88
218.742	46.93
218.96	3.93
219.179	-20.65
219.397	-65.71
219.615	40.79
219.833	46.93
220.051	42.84
220.27	-34.99
220.488	16.21
220.706	18.26
220.924	-20.65
221.142	-80.04
221.36	-90.28
221.578	-20.65
221.796	24.4
222.015	71.51
222.233	53.08
222.451	57.17
222.669	-28.84
222.887	-34.99
223.105	16.21
223.323	12.12
223.541	-45.23
223.759	10.07
223.977	-4.27
224.195	8.02
224.413	26.45
224.631	8.02
224.849	18.26
225.067	-4.27
225.285	30.55
225.503	-32.94
225.721	-49.32
225.939	89.94
226.157	-47.27
226.375	-20.65
226.592	-0.17
226.81	40.79
227.028	26.45
227.246	-22.7
227.464	71.51
227.682	-37.03
227.9	-14.51
228.117	28.5
228.335	-20.65
228.553	-6.31
228.771	16.21
228.989	46.93
229.206	61.27
229.424	-39.08
229.642	-53.42
229.86	32.6
230.077	-34.99
230.295	18.26
230.513	53.08
230.731	44.88
230.948	3.93
231.166	26.45
231.384	-18.6
231.601	20.31
231.819	8.02
232.037	12.12
232.254	73.56
232.472	-34.99
232.689	-20.65
232.907	81.75
233.125	-28.84
233.342	40.79
233.56	-16.55
233.777	-77.99
233.995	61.27
234.213	3.93
234.43	-43.18
234.648	81.75
234.865	-39.08
235.083	71.51
235.3	-37.03
235.518	51.03
235.735	77.65
235.953	16.21
236.17	-96.43
236.388	32.6
236.605	12.12
236.822	14.17
237.04	67.41
237.257	24.4
237.475	40.79
237.692	-20.65
237.909	110.42
238.127	18.26
238.344	8.02
238.562	-14.51
238.779	-18.6
238.996	26.45
239.214	-12.46
