Data from USB4F104151__313__14-46-45-590.txt Node

Date: Thu Mar 13 14:46:45 EDT 2025
User: louis
Spectrometer: USB4F10415
Trigger mode: 4
Integration Time (sec): 2.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
178.204	-158.72
178.424	-158.72
178.644	-158.72
178.864	-121.85
179.084	-99.33
179.304	-7.17
179.524	-19.46
179.744	-17.41
179.964	50.18
180.184	-78.85
180.404	37.89
180.624	56.32
180.844	-52.22
181.064	7.17
181.283	17.41
181.503	-9.22
181.723	15.36
181.943	-125.95
182.163	50.18
182.383	-66.56
182.602	60.42
182.822	-25.6
183.042	50.18
183.262	-31.74
183.482	1.02
183.701	29.7
183.921	-29.7
184.141	25.6
184.361	-19.46
184.58	-17.41
184.8	91.13
185.02	-62.46
185.239	62.46
185.459	-3.07
185.679	7.17
185.898	-44.03
186.118	-27.65
186.338	17.41
186.557	37.89
186.777	39.94
186.997	35.84
187.216	5.12
187.436	-11.26
187.655	70.65
187.875	-17.41
188.095	-1.02
188.314	39.94
188.534	39.94
188.753	-19.46
188.973	-33.79
189.192	-17.41
189.412	-25.6
189.631	11.26
189.851	-25.6
190.07	23.55
190.29	-15.36
190.509	66.56
190.729	15.36
190.948	5.12
191.168	72.7
191.387	-9.22
191.607	15.36
191.826	-11.26
192.045	-50.18
192.265	9.22
192.484	-31.74
192.704	60.42
192.923	-78.85
193.142	78.85
193.362	41.98
193.581	117.76
193.8	46.08
194.02	136.19
194.239	-11.26
194.458	-76.8
194.678	95.23
194.897	41.98
195.116	-23.55
195.335	29.7
195.555	74.75
195.774	13.31
195.993	17.41
196.212	21.5
196.432	-46.08
196.651	-9.22
196.87	-44.03
197.089	78.85
197.308	56.32
197.528	64.51
197.747	17.41
197.966	39.94
198.185	-7.17
198.404	-64.51
198.623	46.08
198.842	84.99
199.062	23.55
199.281	29.7
199.5	56.32
199.719	23.55
199.938	11.26
200.157	25.6
200.376	21.5
200.595	-1.02
200.814	-19.46
201.033	-56.32
201.252	68.61
201.471	7.17
201.69	95.23
201.909	25.6
202.128	-19.46
202.347	13.31
202.566	58.37
202.785	-1.02
203.004	5.12
203.223	119.81
203.442	-3.07
203.661	9.22
203.879	-37.89
204.098	41.98
204.317	39.94
204.536	39.94
204.755	70.65
204.974	5.12
205.193	29.7
205.411	48.13
205.63	21.5
205.849	-1.02
206.068	70.65
206.287	37.89
206.505	66.56
206.724	70.65
206.943	54.27
207.162	29.7
207.381	25.6
207.599	23.55
207.818	-11.26
208.037	-44.03
208.255	-41.98
208.474	-5.12
208.693	37.89
208.911	25.6
209.13	80.89
209.349	60.42
209.567	52.22
209.786	87.04
210.005	87.04
210.223	70.65
210.442	21.5
210.661	21.5
210.879	-19.46
211.098	31.74
211.316	-76.8
211.535	95.23
211.753	56.32
211.972	46.08
212.191	23.55
212.409	33.79
212.628	76.8
212.846	-1.02
213.065	72.7
213.283	78.85
213.502	33.79
213.72	29.7
213.938	23.55
214.157	-35.84
214.375	-52.22
214.594	-64.51
214.812	-17.41
215.031	5.12
215.249	37.89
215.467	-3.07
215.686	-9.22
215.904	31.74
216.122	-27.65
216.341	37.89
216.559	-52.22
216.778	95.23
216.996	-3.07
217.214	29.7
217.432	21.5
217.651	-9.22
217.869	-27.65
218.087	37.89
218.306	31.74
218.524	103.42
218.742	35.84
218.96	5.12
219.179	-3.07
219.397	23.55
219.615	121.85
219.833	-21.5
220.051	-23.55
220.27	-7.17
220.488	-3.07
220.706	-19.46
220.924	21.5
221.142	13.31
221.36	-146.43
221.578	82.94
221.796	31.74
222.015	9.22
222.233	11.26
222.451	99.33
222.669	70.65
222.887	31.74
223.105	19.46
223.323	13.31
223.541	-50.18
223.759	15.36
223.977	25.6
224.195	39.94
224.413	76.8
224.631	-15.36
224.849	-117.76
225.067	64.51
225.285	-60.42
225.503	-17.41
225.721	11.26
225.939	66.56
226.157	29.7
226.375	21.5
226.592	37.89
226.81	46.08
227.028	11.26
227.246	179.2
227.464	37.89
227.682	3.07
227.9	9.22
228.117	15.36
228.335	3.07
228.553	76.8
228.771	7.17
228.989	99.33
229.206	87.04
229.424	5.12
229.642	13.31
229.86	11.26
230.077	37.89
230.295	-9.22
230.513	-27.65
230.731	68.61
230.948	21.5
231.166	95.23
231.384	1.02
231.601	-48.13
231.819	115.71
232.037	54.27
232.254	7.17
232.472	17.41
232.689	-35.84
232.907	160.77
233.125	-48.13
233.342	-39.94
233.56	-60.42
233.777	-60.42
233.995	37.89
234.213	25.6
234.43	-25.6
234.648	35.84
234.865	-1.02
235.083	37.89
235.3	-78.85
235.518	99.33
235.735	-15.36
235.953	48.13
236.17	11.26
236.388	-52.22
236.605	17.41
236.822	-3.07
237.04	66.56
237.257	31.74
237.475	21.5
237.692	-17.41
237.909	62.46
238.127	84.99
238.344	7.17
238.562	48.13
238.779	-99.33
238.996	21.5
239.214	-60.42
239.431	70.65
239.648	-80.89
239.865	5.12
240.083	13.31
240.3	31.74
240.517	-31.74
240.735	41.98
240.952	13.31
241.169	7.17
241.386	-68.61
241.603	-25.6
241.821	-15.36
242.038	27.65
242.255	56.32
242.472	-19.46
242.689	13.31
242.907	25.6
243.124	54.27
243.341	-11.26
243.558	-64.51
243.775	-48.13
243.992	-56.32
244.209	25.6
244.426	99.33
244.643	9.22
244.86	21.5
245.078	23.55
245.295	99.33
245.512	7.17
245.729	-3.07
245.946	50.18
246.163	46.08
246.38	56.32
246.597	19.46
246.814	-46.08
247.031	-23.55
247.248	-3.07
247.464	-1.02
247.681	13.31
247.898	78.85
248.115	-46.08
248.332	37.89
248.549	56.32
248.766	80.89
248.983	58.37
249.2	93.18
249.417	15.36
249.633	-1.02
249.85	78.85
250.067	-31.74
250.284	13.31
250.501	21.5
250.717	64.51
250.934	1.02
